jitter_1,jitter_2,spearman_correlation,pearson_correlation,cluster_ordering,rotation,distance_consistency,silhouette_coefficient,trustworthiness,continuity,local_continuity,mrre_missing,mrre_false,label_preservation,file_name_1,file_name_2
0.0,0.1,0.9901963554998086,0.9923026647164432,1.0,,0.0065484311050477695,0.0033876315532061357,0.9999390738092896,0.9999260714272702,0.846371669499428,0.9999077580828603,0.9998997298714954,0.893990775027657,models/lyrics/bow_model_0.001_15658_5ad95743651b7e9_3d277e052890f1a.npy,models/lyrics/bow_model_0.001_15658_5ad95743651b7e9_3d277e052890f1a_j0.1.npy
0.0,0.25,0.9888912067834595,0.9902728570658336,1.0,,0.009276944065484294,0.00321595089474698,0.9998952913160507,0.9998839958515399,0.7917494386152598,0.9998622236023859,0.9998529952532684,0.8735788994998127,models/lyrics/bow_model_0.001_15658_5ad95743651b7e9_3d277e052890f1a.npy,models/lyrics/bow_model_0.001_15658_5ad95743651b7e9_3d277e052890f1a_j0.25.npy
