jitter_1,jitter_2,spearman_correlation,pearson_correlation,cluster_ordering,rotation,distance_consistency,silhouette_coefficient,trustworthiness,continuity,local_continuity,mrre_missing,mrre_false,label_preservation,file_name_1,file_name_2,config,TM
0.0,0.1,1.0,0.9999999999999996,1.0,160.60694905521538,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_250_5ad95743651b7e9_da8d84fb8eafe42.npy,mds,bert_all_distilroberta_v1
0.0,0.1,1.0,0.9999999999999996,1.0,160.60694905521538,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_300_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_300_5ad95743651b7e9_da8d84fb8eafe42.npy,mds,bert_all_distilroberta_v1
0.0,0.1,1.0,0.9999999999999996,1.0,160.60694905521538,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_200_5ad95743651b7e9_da8d84fb8eafe42.npy,mds,bert_all_distilroberta_v1
0.0,0.1,1.0,0.9999999999999996,1.0,160.60694905521538,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_150_5ad95743651b7e9_da8d84fb8eafe42.npy,mds,bert_all_distilroberta_v1
0.0,0.1,1.0,0.9999999999999996,1.0,160.60694905521538,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_distilroberta_v1_n_categories_4_True_cosine_100_5ad95743651b7e9_da8d84fb8eafe42.npy,mds,bert_all_distilroberta_v1
0.0,0.1,0.9999999999999998,0.9999999999999998,1.0,9.27652840026789,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_150_5ad95743651b7e9_d2245617a032fb9.npy,mds,bert_all_mpnet_base_v2
0.0,0.1,1.0,0.9999999999999998,1.0,160.39371084362665,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_100_5ad95743651b7e9_d2245617a032fb9.npy,mds,bert_all_mpnet_base_v2
0.0,0.1,0.9999999999999998,0.9999999999999998,1.0,9.27652840026789,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_200_5ad95743651b7e9_d2245617a032fb9.npy,mds,bert_all_mpnet_base_v2
0.0,0.1,0.9999999999999998,0.9999999999999998,1.0,9.27652840026789,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_300_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_300_5ad95743651b7e9_d2245617a032fb9.npy,mds,bert_all_mpnet_base_v2
0.0,0.1,0.9999999999999998,0.9999999999999998,1.0,9.27652840026789,0.0,0.0,1.0,1.0,0.999363289066764,1.0,1.0,1.0,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bert_all_mpnet_base_v2_n_categories_4_True_cosine_250_5ad95743651b7e9_d2245617a032fb9.npy,mds,bert_all_mpnet_base_v2
0.0,0.1,0.9931356744829248,0.9942511265398573,0.942857142857143,44.36039993400208,0.0015461573442474,0.0056521770098818,0.9945515252271998,0.9943269017438664,0.2400571109338461,0.9943378061479662,0.9941222419876172,0.712843500292283,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bow_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bow_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,mds,bow
0.0,0.1,0.9926503932106155,0.9938674182366036,0.7142857142857143,86.8267740566922,0.0,0.0061390966451917,0.9933772499668672,0.9932262557838244,0.2101214258821993,0.9931356220347676,0.9930116941222316,0.7115701942440827,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_bow_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_bow_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,mds,bow
0.0,0.1,0.1969059271055264,0.2018373356004253,-0.1428571428571428,-136.85066950453862,0.0137335152341973,0.0022925296148042,0.5180914459703947,0.5156077047441046,0.0004287084132198,0.5178800176522972,0.5150276986442124,0.6443968037419191,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_lda_n_topics_12_alpha_auto_iterations_1000_topic_threshold_0.0_True_jensenshannon_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_lda_n_topics_12_alpha_auto_iterations_1000_topic_threshold_0.0_True_jensenshannon_150_5ad95743651b7e9_fdc18a519855bef.npy,mds,lda
0.0,0.1,0.2981569860311328,0.3032088264776872,0.6571428571428573,-8.94016825215828,0.0003638017280581,0.0001136417414647,0.563989471240723,0.5686688726239246,0.0069381607616899,0.5646427800344044,0.5696438290899406,0.6507633339829327,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_lsi_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_lsi_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,mds,lsi
0.0,0.1,0.9927289999180724,0.9924142350865348,1.0,0.7392131942137127,0.0019099590723055,0.0044319866388917,0.9963956396313172,0.9961917960647354,0.3223282731504381,0.996175466096442,0.9959956680837307,0.7214318196582347,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_lsi_linear_combined_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_lsi_linear_combined_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,mds,lsi_linear_combined_tfidf
0.0,0.1,0.9927289999180718,0.9924142350865344,1.0,0.7392131942124669,0.0019099590723055,0.0044319866388918,0.9963956396313172,0.9961917960647354,0.3223282731504381,0.996175466096442,0.9959956680837307,0.7214318196582347,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_lsi_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_lsi_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,mds,lsi_tfidf
0.0,0.1,0.9927289999180724,0.9924142350865344,1.0,0.739213194203958,0.0019099590723055,0.0044319866388917,0.9963956396313172,0.9961917960647354,0.3223282731504381,0.996175466096442,0.9959956680837307,0.7214318196582347,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_lsi_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_lsi_tfidf_n_topics_12_decay_1.0_onepass_True_power_iters_2_extra_samples_100_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,mds,lsi_tfidf
0.0,0.1,0.1974770689235856,0.203066048550529,0.0857142857142857,-142.377301144147,0.0015461573442473,0.0043691916027002,0.5175834907411732,0.5170868416225174,0.0001558571171762,0.5168172544097877,0.5173341142038961,0.6384850256609715,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_nmf_n_topics_12_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_nmf_n_topics_12_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,mds,nmf
0.0,0.1,0.1589436604475829,0.16627779654422,0.1428571428571428,-153.55064218812228,0.0008185538881309,0.0015616285681602,0.5211437409546975,0.5235256136279726,0.0004287084132198,0.5217693978253041,0.5224742666598172,0.6422010004547077,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_nmf_linear_combined_n_topics_12_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_nmf_linear_combined_n_topics_12_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,mds,nmf_linear_combined
0.0,0.1,0.1589436604475928,0.1662777965442194,0.1428571428571428,-153.5506421881765,0.0008185538881309,0.0015616285681602,0.5211437409546975,0.5235256136279726,0.0004287084132198,0.5217693978253041,0.5224742666598172,0.6422010004547077,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_nmf_linear_combined_n_topics_12_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_nmf_linear_combined_n_topics_12_True_cosine_200_5ad95743651b7e9_3d277e052890f1a.npy,mds,nmf_linear_combined
0.0,0.1,0.6696493567173422,0.6784298632230717,0.2571428571428572,-153.38133886489078,0.0050932241928149,0.0072070467337883,0.8695896925177963,0.8684002738354647,0.0296627758464687,0.8690367547797099,0.867697345050771,0.6425128305073331,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_nmf_tfidf_n_topics_12_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_nmf_tfidf_n_topics_12_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,mds,nmf_tfidf
0.0,0.1,0.6696493567173422,0.6784298632230717,0.2571428571428572,-153.38133886489078,0.0050932241928149,0.0072070467337883,0.8695896925177963,0.8684002738354647,0.0296627758464687,0.8690367547797099,0.867697345050771,0.6425128305073331,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_nmf_tfidf_n_topics_12_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_nmf_tfidf_n_topics_12_True_cosine_250_5ad95743651b7e9_3d277e052890f1a.npy,mds,nmf_tfidf
0.0,0.1,0.9870138558998406,0.9891298763518498,0.942857142857143,51.12429793761415,0.0034561164165529,0.0027350172391252,0.9807626327628136,0.9808911578550216,0.1034365691291296,0.9805113588114154,0.9806818769159108,0.6794776846618089,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_tfidf_True_cosine_300_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_tfidf_True_cosine_300_5ad95743651b7e9_3d277e052890f1a.npy,mds,tfidf
0.0,0.1,0.9875045949180836,0.9895170044038626,1.0,42.06182488828174,0.0030013642564802,0.0027327756132887,0.9817618466581016,0.9818386129959754,0.1065938484119205,0.981488875502004,0.9815754952889072,0.6808289482231674,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_tfidf_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_tfidf_True_cosine_150_5ad95743651b7e9_3d277e052890f1a.npy,mds,tfidf
0.0,0.1,0.9900865542645582,0.9915323534397692,1.0,5.950910098911601,0.002819463392451,0.0027280795052301,0.9871349047762414,0.9870258903544328,0.1330864099658736,0.9869235513857944,0.9868214174851694,0.6830247515103778,lyrics/random_seed_0/jitter_amount_0.0/mds_lyrics_tfidf_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/mds_lyrics_tfidf_True_cosine_100_5ad95743651b7e9_3d277e052890f1a.npy,mds,tfidf
0.0,0.1,0.20029986288964,0.1416592357079287,0.4857142857142857,3.645932650751438,0.0100954979536152,0.0222559851865492,0.766240704988396,0.7782465452723022,0.0338594886379973,0.7672782078717706,0.7806294896423334,0.6628987201974884,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_10_30_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_10_30_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.0620628258183572,0.0540944056565586,0.6,5.936556260000996,0.1139608913142337,0.0220448005577004,0.6686074720923127,0.695115045766918,0.0157213739105238,0.6733944878178348,0.6978724654685728,0.6706684856753177,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_20_5_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_20_5_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.3323939874440817,0.3363673299181079,0.942857142857143,20.139254604151475,0.0273760800363801,0.007899578533206,0.8175304059615259,0.8352044591451483,0.0762164041190601,0.8174816087354663,0.8353183514344349,0.6723055934515559,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_25_30_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_25_30_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.3699981105083235,0.379165144040394,1.0,-30.297995961057985,0.0064574806730332,0.0103932904612715,0.8260606499137504,0.8204593072522016,0.0627817260186249,0.827551623515392,0.8214712766894148,0.6623919963619747,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_25_25_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_25_25_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.4343102564641249,0.4493359574867241,1.0,141.49612781628494,0.0189176898590268,0.0091973577438855,0.7968493626727258,0.8048836151959236,0.0309490748135317,0.7979839288379793,0.8041578130100938,0.688377834080417,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_15_20_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_15_20_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.09165034359738,0.0850053001308502,0.8857142857142858,-1.2821962242170235,0.1363346975898135,0.0471161179720919,0.7280087561674371,0.6951293457847701,0.0300005917368085,0.7315912962262354,0.69331027747385,0.6987981550055135,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_bert_all_distilroberta_v1_n_categories_4_5_20_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_bert_all_distilroberta_v1_n_categories_4_5_20_5ad95743651b7e9_da8d84fb8eafe42.npy,som,bert_all_distilroberta_v1
0.0,0.1,0.0702462746484558,0.0679825790940447,0.942857142857143,-61.31824633047826,0.0041837198726693,0.0094069434823968,0.6850422795068312,0.683568631261294,0.0321704091862985,0.686569398914512,0.6861830679501579,0.5701812512180794,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_25_20_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_25_20_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.203655415686455,0.2131948153941981,0.5428571428571429,145.35754677159295,0.0689404274670305,0.0067352175038908,0.6756454182761727,0.65191245024921,0.0095107586958158,0.6767666071452172,0.653962176650262,0.6630936139803878,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_20_10_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_20_10_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.1357763746524308,0.1414796727169338,0.942857142857143,145.8455187017541,0.000181900864029,0.0011489493019439,0.6424868860709806,0.6191773909111741,0.0080165730270053,0.6412005814102124,0.6207163958561762,0.743623725069827,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_10_15_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_10_15_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.0969221412295386,0.113883713396053,0.6,178.19887260563465,0.0090950432014552,0.027731335679114,0.6467875280186428,0.6395815101963894,0.0181640426560575,0.6434433986358016,0.6399403521019907,0.6476060547001831,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_25_10_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_25_10_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.1435425346969107,0.1695588931784531,0.6571428571428573,167.5122801383053,0.0196452933151432,0.0021762911094214,0.6500612964368505,0.6677814777945291,0.0184109081143827,0.645896255751204,0.6671163716583401,0.5972455012018398,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_10_30_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_10_30_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.1461180956457472,0.141769709781649,0.0857142857142857,178.13555609467323,0.1339699863574352,0.0047709919568626,0.6666874087307777,0.6651301771233876,0.0197491787568825,0.6695568660417852,0.6643984849255047,0.6227635938413519,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_30_10_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_30_10_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.0543657707806208,0.0435563198407278,1.0,179.5020607971244,0.0178262846748522,0.0251512957097595,0.606112238567781,0.6017299981561033,0.0095627303712527,0.6103021214015444,0.6031540095381844,0.7792113298252356,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_5_30_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_5_30_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
0.0,0.1,0.0443573042174752,0.0507282107690559,0.7142857142857143,175.2009117281922,0.0649386084583902,0.0221290647811223,0.5873642976922806,0.5970824769764862,0.0124471583579999,0.5895468865210577,0.5944142022709822,0.7871629961670963,lyrics/random_seed_0/jitter_amount_0.0/som_lyrics_doc2vec_n_topics_12_25_5_5ad95743651b7e9_3d277e052890f1a.npy,lyrics/random_seed_0/jitter_amount_0.1/som_lyrics_doc2vec_n_topics_12_25_5_5ad95743651b7e9_fdc18a519855bef.npy,som,doc2vec
