jitter_1,jitter_2,spearman_correlation,pearson_correlation,cluster_ordering,rotation,distance_consistency,silhouette_coefficient,trustworthiness,continuity,local_continuity,mrre_missing,mrre_false,label_preservation,file_name_1,file_name_2
0.0,0.1,0.9860256682288349,0.9946898247985548,0.9922077922077923,,0.014070994563479378,0.0010781045308899256,0.9999323960997989,0.9999332464633235,0.9030556135509157,0.9998321300968551,0.9998307706070768,0.9260815934944355,models/seven_categories/bow_model_0.0005_16046_28d047b098c287e_68fe285025d5175.npy,models/seven_categories/bow_model_0.0005_16046_28d047b098c287e_68fe285025d5175_j0.1.npy
0.0,0.25,0.9852542963675467,0.9936644842973067,0.9935064935064933,,0.0166293572113847,0.0021677835375231436,0.9999089377956736,0.9999057709246166,0.8802130899089038,0.9997896167938226,0.999783952754644,0.9340307917218582,models/seven_categories/bow_model_0.0005_16046_28d047b098c287e_68fe285025d5175.npy,models/seven_categories/bow_model_0.0005_16046_28d047b098c287e_68fe285025d5175_j0.25.npy
